Type,Front,Back,Tags
"Cloze","Get value with default: {{c1::dict.get(key, default)}}","","arrays_hashing::python"
"Cloze","Set default if key missing: {{c1::dict.setdefault(key, default)}}","","arrays_hashing::python"
"Cloze","Update dict with another: {{c1::dict1.update(dict2)}}","","arrays_hashing::python"
"Cloze","Delete key from dict: {{c1::del dict[key]}} or {{c2::dict.pop(key)}}","","arrays_hashing::python"
"Cloze","Set intersection: {{c1::set1 & set2}} or {{c2::set1.intersection(set2)}}","","arrays_hashing::python"
"Cloze","Set union: {{c1::set1 | set2}} or {{c2::set1.union(set2)}}","","arrays_hashing::python"
"Cloze","Set difference: {{c1::set1 - set2}} or {{c2::set1.difference(set2)}}","","arrays_hashing::python"
"Basic","Problem asks for 'frequency of elements'. What data structure?","Counter or dict","arrays_hashing::pattern"
"Basic","Problem asks to 'find duplicates'. What data structure?","Set","arrays_hashing::pattern"
"Basic","Problem needs to check if element exists quickly. What structure?","Set or dict","arrays_hashing::pattern"
"Basic","Problem asks for 'pair that sums to target'. What approach?","Hashmap to store complements","arrays_hashing::pattern"
"Basic","Problem needs to group elements by property. What structure?","defaultdict(list)","arrays_hashing::pattern"
"Basic","Problem asks for 'unique elements'. What structure?","Set","arrays_hashing::pattern"
"Basic","Problem asks for 'count occurrences'. What structure?","Counter or defaultdict(int)","arrays_hashing::pattern"
"Basic","When to use Counter vs defaultdict(int)?","Counter for built-in methods like most_common(); defaultdict for simple counting","arrays_hashing::pattern"
"Basic","Problem says 'in O(1) time'. What structure likely needed?","Hash table (dict or set)","arrays_hashing::pattern"
"Basic","Problem needs to map values to indices. What structure?","Dict with {value: index}","arrays_hashing::pattern"
"Cloze","Two Sum - store complement: {{c1::seen[num] = i}}","","arrays_hashing::code"
"Cloze","Two Sum - check complement: {{c1::if target - num in seen}}","","arrays_hashing::code"
"Cloze","Group anagrams key: {{c1::tuple(sorted(s))}} or {{c2::tuple(Counter(s).items())}}","","arrays_hashing::code"
"Cloze","Check if two strings are anagrams: {{c1::Counter(s1) == Counter(s2)}}","","arrays_hashing::code"
"Cloze","Check if list has duplicates: {{c1::len(nums) != len(set(nums))}}","","arrays_hashing::code"
"Cloze","Find single duplicate with set: {{c1::if num in seen: return num}}","","arrays_hashing::code"
"Cloze","Count frequency manually: {{c1::freq[num] = freq.get(num, 0) + 1}}","","arrays_hashing::code"
"Cloze","Top K frequent - get top k: {{c1::counter.most_common(k)}}","","arrays_hashing::code"
"Cloze","Product except self - prefix product: {{c1::prefix[i] = prefix[i-1] * nums[i-1]}}","","arrays_hashing::code"
"Cloze","Encode string list with delimiter: {{c1::chr(257).join(strs)}}","","arrays_hashing::code"
"Cloze","Valid Sudoku - check row: {{c1::if num in rows[i]: return False}}","","arrays_hashing::code"
"Cloze","Valid Sudoku - box index: {{c1::(i // 3, j // 3)}}","","arrays_hashing::code"
"Cloze","Longest consecutive - start of sequence: {{c1::if num - 1 not in num_set}}","","arrays_hashing::code"
"Cloze","Longest consecutive - count sequence: {{c1::while num + length in num_set: length += 1}}","","arrays_hashing::code"
"Basic","Two Sum: Find indices of two numbers that sum to target. Approach?","Hashmap {num: index}, check if target - num exists","arrays_hashing::problem"
"Basic","Contains Duplicate: Check if array has duplicates. Approach?","Convert to set, compare lengths","arrays_hashing::problem"
"Basic","Valid Anagram: Check if two strings are anagrams. Approach?","Compare Counter of both strings","arrays_hashing::problem"
"Basic","Group Anagrams: Group strings that are anagrams. Approach?","Use sorted string or char count tuple as dict key","arrays_hashing::problem"
"Basic","Top K Frequent Elements: Find k most frequent. Approach?","Counter.most_common(k) or bucket sort","arrays_hashing::problem"
"Basic","Product of Array Except Self: Product without division. Approach?","Prefix and suffix products in two passes","arrays_hashing::problem"
"Basic","Valid Sudoku: Validate 9x9 board. Approach?","Track seen numbers in rows, cols, boxes using sets","arrays_hashing::problem"
"Basic","Longest Consecutive Sequence: Find longest consecutive sequence in O(n). Approach?","Set for O(1) lookup, only start counting from sequence start","arrays_hashing::problem"
"Basic","Time complexity of Two Sum with hashmap?","O(n)","arrays_hashing::complexity"
"Basic","Space complexity of Two Sum with hashmap?","O(n)","arrays_hashing::complexity"
"Basic","Time complexity of Group Anagrams?","O(n * k log k) where k is max string length","arrays_hashing::complexity"
"Basic","Time complexity of Top K Frequent with Counter?","O(n log k) with heap or O(n) with bucket sort","arrays_hashing::complexity"
"Basic","Time complexity of Product Except Self?","O(n)","arrays_hashing::complexity"
"Basic","Time complexity of Longest Consecutive Sequence?","O(n)","arrays_hashing::complexity"
"Basic","Why is Longest Consecutive O(n) with a while loop?","Each element visited at most twice (once in loop, once in while)","arrays_hashing::complexity"
"Cloze","Bucket sort for frequency: create {{c1::n+1}} buckets where index = frequency","","arrays_hashing::code"
"Cloze","Check if string has all unique chars: {{c1::len(s) == len(set(s))}}","","arrays_hashing::code"
"Cloze","Build frequency dict from scratch: {{c1::freq = {}; for c in s: freq[c] = freq.get(c, 0) + 1}}","","arrays_hashing::code"
"Basic","What's the difference between dict and OrderedDict in Python 3.7+?","Regular dict maintains insertion order; OrderedDict has move_to_end() and equality considers order","arrays_hashing::concept"
"Cloze","Frozenset is a {{c1::hashable}} version of set","","arrays_hashing::concept"
"Cloze","Use {{c1::frozenset}} when you need a set as a dict key","","arrays_hashing::python"
"Basic","Can a list be a dict key?","No, lists are mutable and unhashable; use tuple instead","arrays_hashing::concept"
